inspection_id,license_,facility_type,risk,zip,inspection_date,inspection_type,results,latitude,longitude
2556368,2046699,School,Risk 1 (High),60617,2022-05-26T00:00:00.000,Canvass,Pass,41.731682166114524,-87.55282372631021
2556369,1406,Grocery Store,Risk 1 (High),60630,2022-05-26T00:00:00.000,Canvass,Pass,41.97562411244582,-87.7298445615703
2556370,66321,School,Risk 1 (High),60653,2022-05-26T00:00:00.000,Canvass,Pass,41.8277051679405,-87.60847172435795
2556371,2428506,Restaurant,Risk 1 (High),60622,2022-05-26T00:00:00.000,Canvass Re-Inspection,Pass,41.895912773234315,-87.6703393429999
2556372,32843,Restaurant,Risk 1 (High),60603,2022-05-26T00:00:00.000,Complaint,Pass,41.879436242790305,-87.62485435905238
2556374,31082,School,Risk 1 (High),60626,2022-05-26T00:00:00.000,Canvass,Pass,42.0208607476006,-87.67204829962395
2556375,2846376,Restaurant,Risk 1 (High),60619,2022-05-26T00:00:00.000,License,Pass,41.75847171146341,-87.61771948187429
2556376,2609226,Shared Kitchen User (Long Term),Risk 1 (High),60640,2022-05-26T00:00:00.000,Canvass,Pass,41.98213910935222,-87.66476516436904
2556377,2535924,Restaurant,Risk 1 (High),60607,2022-05-26T00:00:00.000,Canvass,Pass,41.86959706650426,-87.6523490175014
2556380,2313776,Restaurant,Risk 1 (High),60628,2022-05-26T00:00:00.000,Canvass,Fail,41.69475452654066,-87.5961860043188
2556383,2732672,Restaurant,Risk 1 (High),60610,2022-05-26T00:00:00.000,Canvass,Fail,41.91057807884066,-87.6384281113664
2556384,2247642,School,Risk 1 (High),60620,2022-05-26T00:00:00.000,Canvass Re-Inspection,Pass,41.73467037937294,-87.66561153316543
2556385,2780650,Restaurant,Risk 1 (High),60659,2022-05-26T00:00:00.000,Complaint Re-Inspection,Pass,41.99759740363999,-87.6913315163539
2556388,2594633,Restaurant,Risk 1 (High),60624,2022-05-26T00:00:00.000,Canvass Re-Inspection,Pass,41.86621301898216,-87.7127816493052
2556390,2647868,Grocery Store,Risk 3 (Low),60620,2022-05-26T00:00:00.000,Canvass Re-Inspection,Pass,41.75021690124173,-87.66554865266959
2556391,2822381,Restaurant,Risk 1 (High),60614,2022-05-26T00:00:00.000,License,Fail,41.93041200959479,-87.6438865291044
2556393,2712792,Restaurant,Risk 2 (Medium),60640,2022-05-26T00:00:00.000,Complaint,Fail,41.96413021890814,-87.65462555516851
2556395,2845991,Grocery Store,Risk 3 (Low),60620,2022-05-26T00:00:00.000,License,Pass,41.75021690124173,-87.66554865266959
2556397,1798938,Restaurant,Risk 1 (High),60622,2022-05-26T00:00:00.000,Complaint,Pass,41.90332173476508,-87.67598196745516
2556398,2601471,Restaurant,Risk 1 (High),60605,2022-05-26T00:00:00.000,Canvass,Pass,41.87675970566223,-87.63271409539006
2556402,38379,Restaurant,Risk 1 (High),60647,2022-05-26T00:00:00.000,Canvass,Fail,41.91234421668529,-87.67765393868646
2556403,2827991,Restaurant,Risk 2 (Medium),60616,2022-05-26T00:00:00.000,License,Fail,41.854059306572985,-87.63261533073911
2556404,2121030,Restaurant,Risk 1 (High),60654,2022-05-26T00:00:00.000,Canvass Re-Inspection,Pass,41.890743519442395,-87.62867006019057
2556406,23271,School,Risk 1 (High),60653,2022-05-26T00:00:00.000,Canvass Re-Inspection,Fail,41.81800609529322,-87.61182077063333
2556408,2215514,Daycare (2 - 6 Years),Risk 1 (High),60617,2022-05-26T00:00:00.000,License Re-Inspection,Pass,41.742421018607715,-87.58591760430095
2556410,1495344,Grocery Store,Risk 3 (Low),60649,2022-05-26T00:00:00.000,Complaint,Pass,41.756970096425285,-87.5759544623306
2556411,2822379,Restaurant,Risk 1 (High),60614,2022-05-26T00:00:00.000,License,Fail,41.93041200959479,-87.6438865291044
2556418,2215973,Children's Services Facility,Risk 1 (High),60636,2022-05-27T00:00:00.000,Canvass,Fail,41.77993369472401,-87.68380601273363
2556419,2846172,Restaurant,Risk 1 (High),60639,2022-05-27T00:00:00.000,License Re-Inspection,Fail,41.93104732075405,-87.77468515681498
2556422,2411336,Children's Services Facility,Risk 1 (High),60618,2022-05-27T00:00:00.000,License Re-Inspection,Pass,41.93966900384796,-87.67945730570419
2556423,2670817,Restaurant,Risk 1 (High),60622,2022-05-27T00:00:00.000,Canvass Re-Inspection,Pass,41.906629896738416,-87.67137623922982
2556424,2112668,School,Risk 1 (High),60647,2022-05-27T00:00:00.000,Canvass Re-Inspection,Pass,41.92593932824181,-87.72084136767351
2556426,2419371,Restaurant,Risk 1 (High),60629,2022-05-27T00:00:00.000,Canvass,Pass,41.778617047230824,-87.71835405884397
2556427,2609055,Children's Services Facility,Risk 1 (High),60657,2022-05-27T00:00:00.000,License Re-Inspection,Pass,41.93842674063546,-87.65420203147254
2556428,1475890,Restaurant,Risk 1 (High),60659,2022-05-27T00:00:00.000,Canvass,Pass,41.99191947239194,-87.70963133440333
2556430,0,Special Event,Risk 2 (Medium),60630,2022-05-27T00:00:00.000,Canvass,Fail,41.9653450926647,-87.777327339385
2556431,29021,School,Risk 1 (High),60619,2022-05-27T00:00:00.000,Canvass Re-Inspection,Pass,41.7285075862895,-87.6074710822921
2556432,2134695,School,Risk 2 (Medium),60609,2022-05-27T00:00:00.000,Canvass,Pass,41.8068085086253,-87.67365729859442
2556433,26861,School,Risk 1 (High),60640,2022-05-27T00:00:00.000,Canvass,Pass,41.96557411818722,-87.65252190843069
2556434,2354949,Daycare Above and Under 2 Years,Risk 1 (High),60620,2022-05-27T00:00:00.000,License,Fail,41.74040790067068,-87.67304765547495
2556436,2589058,Restaurant,Risk 1 (High),60616,2022-05-27T00:00:00.000,Canvass Re-Inspection,Pass,41.851107480190045,-87.61286663254377
2556437,2202622,School,Risk 1 (High),60651,2022-05-27T00:00:00.000,Canvass,Pass,41.89533477965775,-87.71805030259755
2556439,2079006,Grocery Store,Risk 1 (High),60625,2022-05-27T00:00:00.000,Canvass,Fail,41.96995753964542,-87.70837287822113
2556440,2850235,Restaurant,Risk 1 (High),60610,2022-05-27T00:00:00.000,License,Pass,41.89726883968477,-87.62836234591299
2556443,2215981,Daycare Above and Under 2 Years,Risk 1 (High),60649,2022-05-27T00:00:00.000,License,Pass,41.75147769993615,-87.57751722320249
2556445,2341226,Restaurant,Risk 2 (Medium),60611,2022-05-27T00:00:00.000,Canvass,Pass,41.88939788330036,-87.62439039457111
2556449,3833,Restaurant,Risk 1 (High),60639,2022-05-27T00:00:00.000,Complaint,Fail,41.90964983634534,-87.75269216065263
2556450,2308923,Restaurant,Risk 1 (High),60629,2022-05-27T00:00:00.000,Canvass,Fail,41.77883224217794,-87.71858977432377
2556451,2657738,Restaurant,Risk 1 (High),60647,2022-05-27T00:00:00.000,Canvass,Fail,41.92533164821854,-87.70154132847459
2556452,2575393,Children's Services Facility,Risk 1 (High),60657,2022-05-27T00:00:00.000,License,Pass,41.939693873302325,-87.66066770330589
2556455,1478386,Grocery Store,Risk 1 (High),60622,2022-05-27T00:00:00.000,Canvass,Fail,41.90285923421055,-87.69188858431286
2556456,2470577,Restaurant,Risk 1 (High),60618,2022-05-27T00:00:00.000,Canvass,Pass,41.958678131096015,-87.68176382669273
2556457,1592156,Restaurant,Risk 1 (High),60614,2022-05-27T00:00:00.000,Canvass,Fail,41.92324676492679,-87.64590018357082
2556458,2758295,Restaurant,Risk 1 (High),60630,2022-05-27T00:00:00.000,Canvass,Pass,41.97526051168173,-87.74568039979755
2556459,42878,Restaurant,Risk 1 (High),60611,2022-05-27T00:00:00.000,Complaint,Pass,41.898948541729865,-87.62397498768968
2556460,1880126,Restaurant,Risk 1 (High),60659,2022-05-27T00:00:00.000,Canvass,Pass,41.99461890116721,-87.71402044444585
2556461,2069984,Restaurant,Risk 1 (High),60645,2022-05-27T00:00:00.000,Canvass,Fail,42.01942088064485,-87.68969083947009
2556463,2404445,Restaurant,Risk 1 (High),60639,2022-05-27T00:00:00.000,Canvass,Pass,41.91705432233081,-87.72670903600198
2556464,2215796,Daycare Above and Under 2 Years,Risk 1 (High),60620,2022-05-27T00:00:00.000,License Re-Inspection,Pass,41.74845026012511,-87.68295412470142
2556465,2124394,Restaurant,Risk 1 (High),60654,2022-05-27T00:00:00.000,Canvass Re-Inspection,Pass,41.88893982614996,-87.64279888763235
2556467,2845382,Grocery Store,Risk 3 (Low),60625,2022-05-27T00:00:00.000,License Re-Inspection,Pass,41.968104201780136,-87.70587151550546
2556468,1492229,Restaurant,Risk 1 (High),60604,2022-05-27T00:00:00.000,Canvass,Pass,41.87837198057425,-87.62537328015898
2556469,2771504,Restaurant,Risk 1 (High),60629,2022-05-27T00:00:00.000,Canvass Re-Inspection,Pass,41.76443823790128,-87.69254051806406
2556470,1979303,Restaurant,Risk 1 (High),60623,2022-05-27T00:00:00.000,Canvass Re-Inspection,Pass,41.84434188397153,-87.72603272350506
2556471,1248488,Restaurant,Risk 1 (High),60613,2022-05-27T00:00:00.000,Canvass,Fail,41.950735168842144,-87.66881290118066
2556472,1742764,Restaurant,Risk 1 (High),60651,2022-05-27T00:00:00.000,Complaint,Pass,41.89493600584935,-87.767324234848
2556474,1768647,Restaurant,Risk 1 (High),60602,2022-05-27T00:00:00.000,Canvass,Fail,41.88265086811486,-87.63105264246144
2556475,2631850,Restaurant,Risk 1 (High),60622,2022-05-27T00:00:00.000,Canvass Re-Inspection,Pass,41.89801416381991,-87.6870472678726
2556476,2850220,Restaurant,Risk 1 (High),60632,2022-05-27T00:00:00.000,License Re-Inspection,Pass,41.793241886264866,-87.7311278862864
2556479,2252940,Children's Services Facility,Risk 1 (High),60636,2022-05-31T00:00:00.000,Canvass,Pass,41.78741733368771,-87.68370986045117
2556480,2817980,Restaurant,Risk 2 (Medium),60629,2022-05-31T00:00:00.000,License Re-Inspection,Pass,41.77857267592709,-87.72111171936355
2556481,2391457,Grocery Store,Risk 1 (High),60610,2022-05-31T00:00:00.000,Complaint Re-Inspection,Pass,41.90856013536843,-87.64645268572522
2556482,2762119,Restaurant,Risk 1 (High),60638,2022-05-31T00:00:00.000,Canvass,Pass,41.792259594247014,-87.79189431511125
2556483,2555611,Children's Services Facility,Risk 1 (High),60618,2022-05-31T00:00:00.000,License,Pass,41.95944802136064,-87.68848155320953
2556484,2647372,Restaurant,Risk 1 (High),60618,2022-05-31T00:00:00.000,Canvass,Pass,41.95090200753495,-87.71052949972038
2556485,2767321,Restaurant,Risk 1 (High),60608,2022-05-31T00:00:00.000,Canvass,Pass,41.8342877256924,-87.65090338126632
2556488,2013341,Restaurant,Risk 2 (Medium),60622,2022-05-31T00:00:00.000,Canvass,Pass,41.90281332978524,-87.69712881362462
2556490,26051,School,Risk 1 (High),60623,2022-05-31T00:00:00.000,Canvass,Pass,41.85885598757719,-87.71574626476811
2556491,1770521,Restaurant,Risk 1 (High),60640,2022-05-31T00:00:00.000,Canvass,Pass,41.97861615439425,-87.66847038837432
2556492,2541870,Daycare (Under 2 Years),Risk 1 (High),60614,2022-05-31T00:00:00.000,License,Fail,41.92492414839932,-87.64022308968053
2556493,2457971,Restaurant,Risk 1 (High),60610,2022-05-31T00:00:00.000,Complaint Re-Inspection,Pass,41.90521531399701,-87.63016995157534
2556494,2699203,Restaurant,Risk 1 (High),60647,2022-05-31T00:00:00.000,Canvass,Fail,41.92453324764133,-87.71386844484053
2556496,2215777,Daycare Above and Under 2 Years,Risk 1 (High),60617,2022-05-31T00:00:00.000,License,Pass,41.71321088719611,-87.56443615534658
2556497,2845398,Grocery Store,Risk 3 (Low),60629,2022-05-31T00:00:00.000,License,Pass,41.785732807652394,-87.73843832268578
2556498,2215836,Daycare Above and Under 2 Years,Risk 1 (High),60616,2022-05-31T00:00:00.000,License,Pass,41.848761809669455,-87.62384798976935
2556501,2732672,Restaurant,Risk 1 (High),60610,2022-05-31T00:00:00.000,Canvass Re-Inspection,Pass,41.91057807884066,-87.6384281113664
2556505,2637062,Restaurant,Risk 1 (High),60659,2022-05-31T00:00:00.000,Canvass,Fail,41.990214675792274,-87.71383607731778
2556506,22731,School,Risk 1 (High),60633,2022-05-31T00:00:00.000,Canvass Re-Inspection,Pass,41.654559368362314,-87.54457700292264
2556511,40377,Restaurant,Risk 1 (High),60610,2022-05-31T00:00:00.000,Canvass Re-Inspection,Pass,41.910610371780216,-87.63179897232193
2556512,2385718,Restaurant,Risk 1 (High),60618,2022-05-31T00:00:00.000,Canvass,Fail,41.95974034065365,-87.70805402090488
2556514,4908,Grocery Store,Risk 1 (High),60645,2022-05-31T00:00:00.000,Canvass,Pass,42.01939474238114,-87.68602049759004
2556516,2328131,Restaurant,Risk 1 (High),60616,2022-05-31T00:00:00.000,Canvass,Pass,41.83468535402639,-87.63309454134783
2556518,2304748,Grocery Store,Risk 1 (High),60625,2022-05-31T00:00:00.000,Canvass,Pass,41.96857277212391,-87.70778770127195
2556519,22671,School,Risk 1 (High),60608,2022-05-31T00:00:00.000,Canvass Re-Inspection,Pass,41.86640779958484,-87.69526079320438
2556521,2483618,Bakery,Risk 1 (High),60630,2022-05-31T00:00:00.000,Complaint Re-Inspection,Pass,41.97234928256036,-87.74682508578468
2556522,23271,School,Risk 1 (High),60653,2022-05-31T00:00:00.000,Canvass Re-Inspection,Pass,41.81800609529322,-87.61182077063333
2556523,2840766,Mobile Food Preparer,Risk 2 (Medium),60612,2022-05-31T00:00:00.000,License,Fail,41.88390509704504,-87.70605925083947
2556526,61460,Restaurant,Risk 1 (High),60654,2022-05-31T00:00:00.000,Complaint,Fail,41.89108321085335,-87.64691989418303
2556527,2708929,Restaurant,Risk 1 (High),60659,2022-05-31T00:00:00.000,Canvass,Pass,41.99762830086828,-87.70201840060844
2556528,2013348,Restaurant,Risk 1 (High),60616,2022-05-31T00:00:00.000,Canvass,Pass,41.83465022661981,-87.6341618168069
2556531,25780,Restaurant,Risk 2 (Medium),60630,2022-05-31T00:00:00.000,Canvass,Pass,41.9729082412357,-87.74806177870751
2556534,2215855,Daycare Above and Under 2 Years,Risk 1 (High),60619,2022-05-31T00:00:00.000,License,Fail,41.75142184515811,-87.60298707431912
2556536,2850639,Grocery Store,Risk 3 (Low),60625,2022-05-31T00:00:00.000,License,Fail,41.969079780767544,-87.68877123980977
2556537,2846231,BAR,Risk 3 (Low),60621,2022-05-31T00:00:00.000,License,Fail,41.7871761020304,-87.64259901750826
2556539,2373504,Restaurant,Risk 1 (High),60605,2022-05-31T00:00:00.000,Canvass,Fail,41.86775864360287,-87.62425670355442
2556541,2184244,Restaurant,Risk 1 (High),60645,2022-05-31T00:00:00.000,Canvass,Fail,42.019213742269955,-87.6997031627358
2556542,2208371,NURSING HOME,Risk 1 (High),60643,2022-06-01T00:00:00.000,Canvass,Fail,41.721504890723246,-87.64859453180811
2556543,1333944,Grocery Store,Risk 2 (Medium),60629,2022-06-01T00:00:00.000,Canvass Re-Inspection,Fail,41.78582569362193,-87.72301907116594
2556544,2589825,Catering,Risk 1 (High),60607,2022-06-01T00:00:00.000,Canvass,Pass,41.86732299349322,-87.64265423300802
2556545,2560191,Restaurant,Risk 1 (High),60605,2022-06-01T00:00:00.000,Canvass Re-Inspection,Fail,41.87210229663722,-87.6327971339645
2556546,2528921,Shared Kitchen User (Long Term),Risk 1 (High),60608,2022-06-01T00:00:00.000,Canvass,Pass,41.85651777119774,-87.65418343228333
2556547,2827728,Restaurant,Risk 2 (Medium),60614,2022-06-01T00:00:00.000,Short Form Complaint,Fail,41.925136853657335,-87.6614501200626
2556548,2354978,Children's Services Facility,Risk 1 (High),60649,2022-06-01T00:00:00.000,License,Pass,41.751702019458726,-87.57714658407856
2556549,1544856,Restaurant,Risk 1 (High),60640,2022-06-01T00:00:00.000,Complaint,Pass,41.970177996889234,-87.65984900729137
2556550,2034637,School,Risk 1 (High),60651,2022-06-01T00:00:00.000,Canvass,Pass,41.89767760687649,-87.76564296724962
2556552,1495215,Restaurant,Risk 1 (High),60625,2022-06-01T00:00:00.000,Canvass,Fail,41.968026934302465,-87.71349958080164
2556553,34128,Bakery,Risk 2 (Medium),60632,2022-06-01T00:00:00.000,Canvass Re-Inspection,Pass,41.793590887821004,-87.69322807775377
2556554,1647307,Restaurant,Risk 1 (High),60629,2022-06-01T00:00:00.000,Complaint Re-Inspection,Pass,41.763993664613885,-87.72208036368175
2556555,2627306,Restaurant,Risk 1 (High),60622,2022-06-01T00:00:00.000,Canvass,Pass,41.88937162689256,-87.66694921068412
2556556,2133985,Restaurant,Risk 1 (High),60639,2022-06-01T00:00:00.000,Canvass,Fail,41.909952112327524,-87.72953056213507
2556558,2738517,Restaurant,Risk 2 (Medium),60647,2022-06-01T00:00:00.000,Canvass,Fail,41.92478462356778,-87.71100000013901
2556559,2046648,School,Risk 1 (High),60617,2022-06-01T00:00:00.000,Canvass,Fail,41.74830011981781,-87.57485274168582
2556560,2677091,Restaurant,Risk 1 (High),60602,2022-06-01T00:00:00.000,Canvass,Fail,41.88184063003713,-87.63325508941321
2556561,2309118,Restaurant,Risk 2 (Medium),60611,2022-06-01T00:00:00.000,Canvass,Pass,41.898948541729865,-87.62397498768968
2556562,2569193,Restaurant,Risk 1 (High),60654,2022-06-01T00:00:00.000,Complaint,Fail,41.889249801888774,-87.63120782020108
2556564,2579339,Children's Services Facility,Risk 1 (High),60613,2022-06-01T00:00:00.000,License,Pass,41.95092894222622,-87.67634617680221
2556567,2845282,Restaurant,Risk 3 (Low),60651,2022-06-01T00:00:00.000,License,Pass,41.902331662977616,-87.74045894485229
2556568,1963277,Restaurant,Risk 1 (High),60614,2022-06-01T00:00:00.000,Short Form Complaint,Pass,41.92185083829164,-87.66451630736967
2556571,2846172,Restaurant,Risk 1 (High),60639,2022-06-01T00:00:00.000,License Re-Inspection,Pass,41.93104732075405,-87.77468515681498
2556572,2757248,Catering,Risk 1 (High),60625,2022-06-01T00:00:00.000,Canvass,Pass,41.968709161292956,-87.70862886535097
2556573,2333227,Grocery Store,Risk 1 (High),60612,2022-06-01T00:00:00.000,Canvass,Fail,41.886373230918444,-87.70123430696948
2556574,1579625,Restaurant,Risk 1 (High),60622,2022-06-01T00:00:00.000,Canvass,Fail,41.89932119698785,-87.69940879301772
2556576,1518913,Restaurant,Risk 1 (High),60631,2022-06-01T00:00:00.000,Short Form Complaint,Pass,41.98142816417737,-87.83643430209348
2556577,2308240,Restaurant,Risk 1 (High),60628,2022-06-01T00:00:00.000,Complaint,Fail,41.68194036015946,-87.64195936290173
2556579,2204620,Long Term Care,Risk 1 (High),60643,2022-06-01T00:00:00.000,Canvass,Pass,41.68722880202984,-87.6796468584057
2556580,2319834,Long Term Care,Risk 1 (High),60643,2022-06-01T00:00:00.000,Canvass,Pass,41.68722880202984,-87.6796468584057
2556581,2767001,Restaurant,Risk 1 (High),60707,2022-06-01T00:00:00.000,Canvass Re-Inspection,Pass,41.90912535950116,-87.79562029285854
2556582,2204619,Long Term Care,Risk 1 (High),60643,2022-06-01T00:00:00.000,Canvass,Pass,41.68797499871112,-87.67906436861988
